imo,mmsi,vessel_name,vessel_type,dwt_tons,draft_m,flag,vessel_category,gt,loa_m,beam_m,nav_status,built_year,age_years,compliance_risk_level
9888730,636020902.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9983097,636020901.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9888730,636020900.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9297515,636020899.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9360441,636020898.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9909754,636020897.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9808156,636020896.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9436393,636020895.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9863560,636020894.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9787340,636020893.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9724350,636020892.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9610781,636020891.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9818058,636020890.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9649225,636020889.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9386536,636020888.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9275335,636020887.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9837169,636020886.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9922976,636020885.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9387255,636020884.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9724556,636020883.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9919890,636020882.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9837169,636020881.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9922976,636020880.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9386536,636020879.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9387255,636020878.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9725495,636020877.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9391000,636020876.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9834715,636020875.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9301914,636020874.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9761176,636020873.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9833113,636020872.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9114763,636020871.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9737395,636020870.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9396749,636020869.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
8912508,636020868.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9755658,636020867.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9230505,636020866.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9313527,636020865.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9823041,636020864.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9299678,636020863.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9818228,636020862.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9306627,636020861.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9655975,636020860.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9489297,636020859.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9645970,636020858.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9291250,636020857.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9427988,636020856.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9470131,636020855.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9341079,636020854.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9336517,636020853.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9332781,636020852.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9338917,636020851.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9953470,636020850.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9893058,636020849.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9279757,636020848.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9325908,636020847.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9430260,636020846.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9703320,636020845.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9997983,636020844.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9823560,636020843.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9374557,636020842.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9390587,636020841.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9459230,636020840.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9388730,636020839.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9315941,636020838.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9511387,636020837.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
1034010,636020836.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9397547,636020835.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9255660,636020834.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
1065289,636020833.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9250892,636020832.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9806627,636020831.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9297333,636020830.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9271353,636020829.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9422457,636020828.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9370836,636020827.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9318539,636020826.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
1015208,636020825.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9755646,636020824.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9892444,636020823.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9893008,636020822.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
9330472,636020821.0,HISTRIA CORAL.,,,7.3,LIBERIA (Либерия).,vessel,,180.0,32.26,"Underway using Engine (На ходу, используется двигатель)",,,
