imo,mmsi,vessel_name,vessel_type,dwt_tons,draft_m,flag,vessel_category
9257010,306410000.0,"SHAURYAII (ранее FORTUNE GALAXY, EUROBRAVE, RIDGEBURY SALLY B, ACS BRAVE, SANKO BRAVE)",Crude Oil Tanker (Танкер для перевозки сырой нефти),105672.0,,Кюрасао (CW) / Неизвестно (последние данные указывают на статус «Not in Service»),oil_tanker
9290311,538008380.0,,Oil Tanker,105642.0,,Маршалловы Острова (MHL).,oil_tanker
9255880,,"PHENIX VI (бывшие названия: ZEPHYR I, ZHEN I, ALFA ITALIA)",Танкер для перевозки сырой нефти (Aframax),105588.0,8.0,Гайана,oil_tanker
9312860,,ELYSARIA,Нефтяной танкер (Aframax / LR2),105583.0,14.8,Либерия,oil_tanker
9337418,613009690.0,ATMOS,Crude Oil Tanker (Танкер для перевозки сырой нефти),105572.0,7.7,КАМЕРУН (CAMEROON),oil_tanker
9173721,,,Oil Tanker,105570.0,8.5,Египет.,oil_tanker
9624067,,NORDLOTUS,Танкер для перевозки сырой нефти (Aframax),105543.0,8.2,Португалия (Мадейра),oil_tanker
9263643,518998343.0,FRUNZE,"Crude Oil Tanker (нефтяной танкер, класс Aframax)",105483.0,8.0,Острова Кука,oil_tanker
9290361,352005520.0,,Oil Tanker,105472.0,,Панама (PA).,oil_tanker
9271365,,AL MAHFOZA,Нефтяной танкер (Aframax),105433.0,8.0,Саудовская Аравия,oil_tanker
9607734,,RAFFLES HARMONY (ранее: AG NEPTUNE),Нефтяной танкер (Aframax),105405.0,,Либерия,oil_tanker
9460564,,BALU 6,Нефтяной танкер (Aframax),105391.0,,Панама,oil_tanker
9411197,,,Oil Tanker,105372.0,14.1,Греция.,oil_tanker
9418482,667002291.0,,Oil Tanker,105369.0,,Сьерра-Леоне.,oil_tanker
9301029,,,Oil Tanker,105363.0,7.6,Багамские острова.,oil_tanker
9041758,533130258.0,DUTA PACIFIC,FSO (Floating Storage/Production) — плавучее нефтехранилище/производственный комплекс,105351.0,,Малайзия,oil_tanker
9404936,,AFRA MAREТип судна: Танкер для перевозки сырой нефти (Crude Oil Tanker / Aframax / LR2),Танкер для перевозки сырой нефти (Crude Oil Tanker / Aframax / LR2),105348.0,10.3,Панама IMO номер: 9404936 Год постройки: 2008,oil_tanker
9380661,636015349.0,,Crude Oil Tanker (нефтеналивной танкер),105346.0,12.5,Либерия,oil_tanker
9439204,210241000.0,URAGA PRINCESS,Crude Oil Tanker,105344.0,,Кипр,oil_tanker
9255684,,,Crude Oil Tanker (Танкер для перевозки сырой нефти),105330.0,,,oil_tanker
9239939,,DESERT ROSE,Нефтяной танкер (Aframax / LR2),105328.0,,Саудовская Аравия,oil_tanker
9410650,636091686.0,,Oil Tanker,105291.0,14.6,Либерия.,oil_tanker
9596997,,HOVDEN SPIRIT,Танкер для перевозки сырой нефти (Aframax / LR2),105276.0,8.7,Багамские острова,oil_tanker
9417464,620800047.0,,Crude Oil Tanker,105188.0,,"Коморские острова (согласно AIS), в исторической справке также упоминается Панама.",oil_tanker
9417452,,CHRYSANTHEMUM,Танкер для перевозки сырой нефти (Aframax / LR2),105187.0,8.3,Багамские острова,oil_tanker
9235725,,BLACK MARLIN (текущее название),Нефтяной танкер (Aframax),105166.0,,Камерун,oil_tanker
9422407,351075000.0,PICHINCHA,Crude Oil Tanker (танкер для перевозки сырой нефти),105093.0,15.3,Панама,oil_tanker
9422392,,ZARUMA,Танкер для сырой нефти (Aframax / LR2),105073.0,,Панама,oil_tanker
9293002,,"NASLEDIE (бывш. BLINT, ARGENT, JAGUAR, S PUMA, SIGNAL PUMA)",Танкер для перевозки сырой нефти (Aframax),105034.0,,Россия,oil_tanker
9377779,,VOZROZHDENIYE (ранее: MONARCH I),Нефтяной танкер (Aframax / LR2),105009.0,,Россия,oil_tanker
9249178,,NUSA MERDEKA,Нефтяной танкер (Aframax),104875.0,,Индонезия,oil_tanker
9467732,,SWARNA KAMAL,Нефтяной танкер (Aframax / LR2),104862.0,,Индия,oil_tanker
9489285,538006514.0,,Oil Tanker,104808.0,,Маршалловы Острова (MH).,oil_tanker
9486934,,SAMOS,Танкер для сырой нефти (Aframax / LR2),104649.0,,Багамские острова,oil_tanker
9524994,,BLUE MOON,Танкер для сырой нефти (Crude Oil Tanker),104623.0,12.8,Маршалловы острова,oil_tanker
9543524,,,Oil Tanker,104594.0,13.7,Маршалловы Острова.,oil_tanker
9524982,,"BRIOLETTE (ранее: MAERSK JAMNAGAR, RICH DUKE II)",Нефтяной танкер (Aframax / LR2),104588.0,,Маршалловы Острова,oil_tanker
9543500,,YARE,Танкер для сырой нефти (Aframax / LR2),104579.0,7.0,Венесуэла,oil_tanker
9354313,,JASMINE (бывш. ZALIV AMURSKIY),Танкер для перевозки сырой нефти (Aframax / LR2),104542.0,,Оман,oil_tanker
9509035,,BEI HAI ZHAN WANG,Танкер для сырой нефти (Crude Oil Tanker),104324.0,12.0,Китай,oil_tanker
9418494,,ZALIV ANIVA,Танкер для сырой нефти (Aframax/LR2),102946.0,,Оман,oil_tanker
9243320,,YEHOPE,Танкер для перевозки сырой нефти (Crude Oil Tanker / Aframax).,99999.0,14.2,Барбадос.,oil_tanker
9258894,,GOLDEN SPLENDOR,Танкер для сырой нефти (Crude Oil Tanker),99999.0,9.5,Индонезия,oil_tanker
9664782,,"SFL PANTHER (бывш. FRONT PANTHER, FRONT PANTHE2)",Нефтяной танкер (Crude Oil Tanker / Aframax / LR2),99994.0,9.3,Маршалловы острова,oil_tanker
9422988,,VOLANS (также известное как NEW MILOS),Танкер для сырой нефти (Aframax / LR2),99876.0,9.4,Барбадос,oil_tanker
9110183,,MORNING SUN,Танкер для нефтепродуктов (Aframax / LR2),98743.0,,Панама,oil_tanker
9259680,636011265.0,,Crude Oil Tanker (нефтеналивной танкер),84999.0,,Либерия,oil_tanker
9737096,,EPICURUS,Танкер-химовоз / нефтепродуктовоз (LR1 / Panamax),79945.0,7.6,Багамские острова,oil_tanker
9506069,,LV LIZZY,Танкер-продуктовоз (LR1),76594.0,10.4,Маршалловы острова,oil_tanker
9393084,636024336.0,BAM BAM (ранее эксплуатировалось под названиями HAFNIA THAMES и BW THAMES),Crude Oil Tanker (танкер для перевозки сырой нефти),76586.0,8.2,Либерия,oil_tanker
9393096,,MONTE TAMARO,Танкер для перевозки нефтепродуктов (LR1),76579.0,7.6,Либерия,oil_tanker
9324318,,PALOMA,Танкер для перевозки нефтепродуктов (Oil Products Tanker / Panamax LR1),76578.0,12.4,Маршалловы Острова,oil_tanker
9341940,,"SEA LA VIDA (бывшие названия: DANSHIP TOPE, PELAGIC TOPE, HAFNIA RHINE, BW RHINE)",Танкер-продуктовоз (LR1 / Panamax),76578.0,13.5,Кипр,oil_tanker
9393101,,MONTE LEMA,Танкер для перевозки нефтепродуктов (LR1 / Panamax),76578.0,8.2,Либерия,oil_tanker
9324289,,KRITI STATE,Танкер для перевозки нефтепродуктов (LR1 / Panamax),76565.0,10.4,Либерия,oil_tanker
9176773,,"MANISA (ранее: ZARO, BALITA, ANGLIA)",Нефтяной танкер (Panamax / LR1),76002.0,,"Экваториальная Гвинея (исторически сменял множество «удобных» флагов, включая Камерун, Танзанию, Гайану)Основные габариты: Длина общая (LOA) — 213.26 м, ширина — 37.00 м",oil_tanker
9482859,,NAVIG8 MESSI,Танкер для перевозки нефтепродуктов (Oil Products Tanker),75618.0,11.0,Сингапур,oil_tanker
9344825,,LIAN XING HU,Танкер для перевозки сырой нефти (Crude Oil Tanker / LR1),75504.0,12.7,Китай (PRC),oil_tanker
9794836,,ADVANTAGE PORTOFINOТип судна: Нефтяной танкер (Aframax / LR1),Нефтяной танкер (Aframax / LR1),75343.0,8.5,Маршалловы острова IMO номер: 9794836 Год постройки: 2018,oil_tanker
9206384,,,Oil Tanker,74999.0,12.1,Сингапур.,oil_tanker
9281425,,RANGVER,Нефтяной танкер / Продуктовоз (LR1),74999.0,13.0,"Барбадос Основные габариты: Длина общая (LOA) — 228.19 м, ширина — 32.23 м",oil_tanker
9298674,419002058.0,DUBAI GREEN,Oil Products Tanker (танкер для перевозки нефтепродуктов),74999.0,8.2,Индия,oil_tanker
9321562,,,Crude Oil Tanker (танкер для перевозки сырой нефти),74999.0,8.3,Сьерра-Леоне,oil_tanker
9326873,538009651.0,"ALBARO (ранее: SUNNY LION, MARIBEL)",Oil Products Tanker (танкер для перевозки нефтепродуктов),74999.0,8.5,Маршалловы Острова,oil_tanker
9389564,636013375.0,ATHINA,Crude Oil Tanker (Танкер для перевозки сырой нефти),74999.0,13.5,Либерия (LR),oil_tanker
9389837,,SEAWAYS GUAYAQUIL (ранее GULF CASTLE),Танкер для сырой нефти (LR1 / Panamax Tanker),74999.0,,Маршалловы острова,oil_tanker
9389851,,GULF CORAL,Танкер для сырой нефти (Panamax/LR1),74999.0,8.0,Багамские острова,oil_tanker
9390927,636013350.0,KERALA,Crude Oil Tanker (Танкер для перевозки сырой нефти),74999.0,8.2,ЛИБЕРИЯ (LIBERIA),oil_tanker
9403554,,SERENGETI,Нефтяной танкер / продуктовоз (LR1 / Panamax),74999.0,,Либерия,oil_tanker
9781281,636024871.0,CIELO DI CAGLIARI,Oil Products Tanker (танкер для перевозки нефтепродуктов),74999.0,11.5,Либерия,oil_tanker
9791872,,BRIGHT FUTURE,Танкер для перевозки нефтепродуктов (LR1),74999.0,8.3,Люксембург,oil_tanker
9830288,,HAFNIA HONG KONG,Танкер-химовоз / нефтепродуктовоз (LR1 / Panamax),74999.0,12.4,Мальта,oil_tanker
9830290,,HAFNIA SHANGHAI,Танкер-химовоз / нефтепродуктовоз (LR1 / Panamax),74999.0,,Мальта,oil_tanker
9856634,,HAFNIA BEIJING,Танкер-химовоз / нефтепродуктовоз,74999.0,8.4,Мальта,oil_tanker
9321196,636026392.0,GISELE,"Oil Products Tanker (танкер-продуктовоз, класс Aframax/LR2)",74998.0,13.0,Либерия,oil_tanker
9387970,,"SOLO (прежние названия: AVRA PATROS, ENERGY CENTURION)",Танкер для перевозки сырой нефти (LR1 / Panamax),74998.0,13.4,Мальта,oil_tanker
9580390,,SEAWAYS EAGLE,Танкер для перевозки химических грузов и нефтепродуктов (LR1 Product/Chemical Tanker),74997.0,8.2,Маршалловы острова,oil_tanker
9760213,,HAFNIA PRECISION,Танкер-нефтепродуктовоз (LR1 / Crude Oil Tanker),74997.0,8.0,Сингапур,oil_tanker
9336505,311001007.0,,Oil Tanker,74996.0,7.0,Багамские острова (Bahamas).,oil_tanker
9556181,,NAVIG8 HONOR,Танкер для сырой нефти (Crude Oil Tanker) / Panamax (LR1),74996.0,11.9,Сингапур,oil_tanker
9387281,235060303.0,ENERGY CENTAUR,Crude Oil Tanker (танкер для перевозки сырой нефти),74995.0,8.2,Соединенное Королевство (о. Мэн),oil_tanker
9321184,,SANMAR SAROD,Танкер-нефтепродуктовоз (Oil Products Tanker),74994.0,7.5,Индия,oil_tanker
9594896,,,Oil Tanker,74986.0,8.0,Маршалловы острова.,oil_tanker
1030040,,MUGELLO,Танкер-химовоз / нефтепродуктовоз (Chemical/Oil Products Tanker),74976.0,8.0,Либерия,oil_tanker
1030064,,JARAMA,Танкер для перевозки химических грузов и нефтепродуктов (LR1 / Panamax),74924.0,8.2,Либерия,oil_tanker
9301940,538002946.0,,Oil Tanker,74909.0,,Маршалловы острова (MH).,oil_tanker
9388924,,,Oil Tanker,74889.0,7.9,Индия.,oil_tanker
9487263,,YAMILAH-III,Танкер для перевозки сырой нефти / нефтепродуктов (LR1/Panamax),74866.0,,Либерия,oil_tanker
9388936,419765000.0,JAG APARNA,Oil Products Tanker,74859.0,,Индия,oil_tanker
9610389,,NEXUS VICTORIA,Танкер-нефтепродуктовоз (Oil Products Tanker / Panamax),74734.0,8.0,Великобритания (остров Мэн),oil_tanker
9589932,,NAVE CASSIOPEIA,Танкер для перевозки сырой нефти (LR1),74711.0,,Либерия,oil_tanker
9638563,,NAVE ATROPOS,Crude Oil Tanker / Panamax (LR1),74695.0,,МАРШАЛЛОВЫ ОСТРОВА (MARSHALL ISLANDS),oil_tanker
9735634,563153900.0,HAFNIA EXPRESS,Crude Oil Tanker (нефтяной танкер),74663.0,,Сингапур,oil_tanker
9735646,,HAFNIA EXCELLENCE,Танкер для перевозки сырой нефти (Crude Oil Tanker),74613.0,11.5,Сингапур,oil_tanker
9496032,,FLAGSHIP PRIVET,Нефтяной танкер / продуктовоз (LR1 / Panamax),74594.0,,"Маршалловы Острова Основные габариты: Длина общая (LOA) — 228.48 м, ширина — 32.20 м",oil_tanker
9577082,273278950.0,PREMIER (историческое название: SCF PRIME),Crude Oil Tanker (Танкер для перевозки сырой нефти),74581.0,,Россия,oil_tanker
