snapshot_date,imo,dwt,displacement,loa,beam,draft,speed,age,build_year,flag,vessel_type,nav_status,risk_level,origin_port,destination_port,vessel_name,mmsi,eta,route_context,ais_integrity
2026-09-09,9719501,54116.0,58445.0,225.17,36.6,8.2,13.7,11.0,2015,Остров Мэн,Газовоз СУГ (LPG Tanker),На ходу (в пути),LOW,"Ras Laffan, Qatar (QA RLF)",порт Хьюстон (Houston),BW ORION,636077125,12 июня 2026 г,"Isle of Man, Великобритания",0.0
2026-09-09,9719496,54116.0,47922.0,225.17,36.6,12.1,9.5,11.0,2015,Великобритания,Газовоз / Крупнотоннажный газовоз (LPG Tanker / VLGC),трансокеанский переход после прохождения зоны Панамского канала,LOW,"Рейд Пенья-Бланка, Панама (Pena Blanca Anch., Panama)","Йосу, Южная Корея (Yeosu, Korea)",BW LIBRA,235111639,3 сентября 2026 г,Остров Мэн,0.0
2026-09-09,9735660,54116.0,47922.0,225.12,36.59,11.9,15.5,10.0,2016,"Остров Мэн, Великобритания",Газовоз / LPG Tanker,Underway using Engine / В пути,LOW,"Хьюстон, США ()","Кристобаль, Панама (Cristobal)",BW VOLANS,235115082,6 августа 2026 г,Isle of Man / UK,0.0
2026-09-09,9735658,54116.0,47922.0,225.15,36.59,7.7,0.0,10.0,2016,Остров Мэн / Великобритания (Isle of Man / UK Flag) — реестр категории Tier-1 «белого списка»,Газовоз СУГ (VLGC — Very Large Gas Carrier / LPG Tanker),Moored,EXTREME,"Ain Sukhna, Egypt (EG ASU)","Ulsan, South Korea (KR USN)",BW TUCANA,235115081,"19 сентября 2026 г., 02:30 UTC",Paris/Tokyo MoU White List,1.0
2026-09-09,9703019,54116.0,47922.0,225.12,36.6,12.0,13.3,11.0,2015,Великобритания,Газовоз / Танкер для перевозки сжиженного газа (LPG / VLGC / Fully refrigerated),At Anchor / На якорной стоянке,LOW,"Пенья-Бланка (якорная стоянка Панамского канала), Панама (Pena Blanca Anch., Panama)","Дасан, Южная Корея (Daesan, Korea)",BW LEO,235109137,10 августа 2026 г,Остров Мэн,0.0
2026-09-09,9800491,54112.0,46947.0,229.9,37.2,8.0,15.1,7.0,2019,Япония,Танкер для перевозки сжиженного газа (LPG Tanker).,At Anchor / На якорной стоянке,LOW,"Chiba, Japan (JP CHB)",направлении SGSIN — USHOU,CARGO 0491,432411428,15 июня 2026 г,Танкер для перевозки сжиженного газа · флаг: Япония · следует в: направлении SGSIN — USHOU · At Anchor · возраст: 7 лет,0.0
2026-09-09,9631682,54070.0,46949.0,229.9,37.2,7.7,16.3,13.0,2013,Сингапур,Газовоз для перевозки сжиженного нефтяного газа (LPG Tanker / VLGC — Very Large Gas Carrier),На ходу (Under way),LOW,"Rotterdam, Netherlands (NL RTM)",порт Хьюстон (Houston),CRYSTAL SUNRISE,564713538,5 июля 2026 г,Газовоз для перевозки сжиженного нефтяного газа · флаг: Сингапур · следует в: порт Хьюстон (Houston) · На ходу (Under way) · возраст: 13 лет,0.0
2026-09-09,9732539,54053.0,47965.0,225.22,36.6,8.0,6.3,10.0,2016,Маршалловы Острова,LPG Tanker (танкер для перевозки сжиженного нефтяного газа),At Anchor / На якорной стоянке,LOW,"Chiba, Japan (JP CHB)",балластном состоянии,BW BRAGE,538006837,"22 сентября 2026 г., 15:00 UTC","трансокеанских перевозках между Южной Кореей (Гванъян/Есу) и терминалами в США (Ферндейл), что подтверждает его ключевую роль в глобальных цепочках поставок сжиженного газа",0.0
2026-09-09,9733325,54053.0,58377.0,225.22,36.6,12.2,12.0,10.0,2016,Маршалловы островаIMO номер: 9733325 Год постройки: 2016,Газовоз СУГ (LPG Tanker / VLGC),"На ходу (в пути).Маршрут: Следует в порт Чжаньцзян (Zhanjiang), Китай. Операционные данные: Текущая скорость — 12.0 узлов, осадка — 12.2 м. Расчетное время прибытия (ETA) — 25 июля 2026 года. История: Последний зафиксированный порт захода — Хьюстон (Houston), США, который судно покинуло 8 июня 2026 года. Эксплуатация и управлениеЗарегистрированный владелец: BW CONSTELLATION II PTE LTD (Сингапур). Коммерческий менеджер: BW LPG PTE LTD (Сингапур). Технический менеджер (ISM): BW LPG FLEET MANAGEMENT AS (Норвегия). Эксплуатационный и санкционный статусСанкционный статус: Судно не находится под международными санкциями.Профиль: BW FREYJA — высокотехнологичный газовоз (VLGC — Very Large Gas Carrier), принадлежащий ведущему мировому оператору BW LPG. Судно является полностью прозрачным коммерческим активом, эксплуатируется в рамках стандартных глобальных энергетических цепочек поставок и соответствует всем международным морским требованиям. Риски при работе с данным судном отсутствуют. Это был последний актив в вашем списке. На текущий момент мной проанализировано 18 судов. Вы получили детальные справки по каждому, включая оценку санкционного статуса и принадлежность к операторам",LOW,"Chiba, Japan (JP CHB)",порт Чжаньцзян (Zhanjiang),BW FREYJAТип судна: Газовоз СУГ (LPG Tanker / VLGC),538589431,25 июля 2026 г,"верфь Hyundai Heavy Industries, Южная Корея",0.0
2026-09-09,9741827,54053.0,47384.0,225.22,36.6,8.3,13.0,10.0,2016,Маршалловы острова IMO номер: 9741827 Год постройки: 2016,Газовоз для перевозки сжиженного нефтяного газа (LPG Tanker / VLGC),"По последним данным AIS, судно находится в Индийском океане. Операционные данные: Наблюдается отсутствие активного хода (скорость 0.0 узлов). Пункт назначения — Порт-Луи, Маврикий (ETA 14 июня 2026 года в 22:00). История: Последний порт захода — Мале, Мальдивы, который судно покинуло после 4 июня 2026 года.Эксплуатация и управлениеУправление:ISM Manager: BW LPG FLEET MANAGEMENT AS Коммерческий менеджмент: BW LPG PTE LTDЗарегистрированный владелец: BW CONSTELLATION II PTE LTD Статус: Судно является активным участником мирового флота газовозов и не имеет санкционных ограничений. Оно регулярно совершает международные рейсы, связывающие терминалы Азии, США и других регионов",LOW,"Yanbu, Saudi Arabia (SA YNB)","Oita, Japan (JP OIT)",BW NJORDТип судна: Газовоз для перевозки сжиженного нефтяного газа (LPG Tanker / VLGC),538459982,14 июня 2026 г,"Газовоз для перевозки сжиженного нефтяного газа · флаг: Маршалловы острова IMO номер: 9741827 Год постройки: 2016 · По последним данным AIS, судно находится в Индийском океане. Операционные данные: Наблюдается отсутствие активного хода (скорость 0.0 узлов). Пункт назначения — Порт-Луи, Маврикий (ETA 14 июня 2026 года в 22:00). История: Последний порт захода — Мале, Мальдивы, который судно покинуло после 4 июня 2026 года.Эксплуатация и управлениеУправление:ISM Manager: BW LPG FLEET MANAGEMENT AS Коммерческий менеджмент: BW LPG PTE LTDЗарегистрированный владелец: BW CONSTELLATION II PTE LTD Статус: Судно является активным участником мирового флота газовозов и не имеет санкционных ограничений. Оно регулярно совершает международные рейсы, связывающие терминалы Азии, США и других регионов · возраст: 10 лет",0.0
